@relation result_new_train4_win

@attribute AVRAGE numeric
@attribute Dealer1 numeric
@attribute PlayerSum numeric
@attribute HITorSTAND {S,H}

@data
6.62,10,17,S
6.62,10,14,H
7.61,4,20,S
7.61,4,12,H
7.96,10,19,S
7.74,5,16,S
7.13,6,20,S
7.13,6,8,H
7.53,4,12,S
7.53,4,13,H
7.14,10,11,H
7.08,10,14,H
7.38,11,9,S
7.82,10,19,S
7.82,10,15,H
6.91,4,11,S
6.85,4,11,S
6.72,4,17,H
8.95,4,7,S
8.95,4,14,H
8.28,9,7,S
7.87,10,20,S
7.03,11,15,S
7.03,11,8,H
7.45,4,20,S
7.06,10,9,S
7.18,10,13,S
7.35,10,16,S
7.35,10,19,H
6.49,10,13,S
6.49,10,5,H
7.31,8,19,S
6.75,11,8,S
6.75,11,14,H
7.73,10,10,S
7.73,10,16,H
8.52,6,10,S
6.74,7,16,H
7.36,7,19,S
7.83,10,20,S
7.83,10,10,H
6.56,10,10,S
7.39,10,20,S
7.41,10,20,S
6.98,4,13,S
6.98,4,11,H
7.62,6,15,S
7.62,6,10,H
6.59,6,14,S
6.59,6,15,H
7.71,2,20,S
6.13,5,20,S
7.75,5,10,S
7.75,5,12,H
7.38,4,11,H
7.54,2,7,S
7.71,5,18,S
7,9,12,S
8.06,3,20,S
7.83,10,19,S
6.71,3,17,S
6.71,3,8,H
6.4,4,12,S
7.48,10,13,S
7.48,10,9,H
7.31,9,13,S
7.31,9,16,H
7.27,8,15,S
7.27,8,15,H
6.67,3,15,S
6.67,3,5,H
7.92,10,18,S
7.92,10,8,H
7.25,3,14,S
7.25,3,11,H
6.51,7,14,S
7.12,3,12,S
7.95,2,7,S
7.14,10,15,S
7.14,10,12,H
6.88,10,20,S
6.88,10,8,H
7.38,8,20,S
7.17,11,8,S
6.64,11,7,S
6.67,5,17,S
8.06,10,18,S
8.06,10,10,H
6.85,10,7,S
6.85,10,14,H
7.91,6,19,S
7.91,6,10,H
7.55,2,15,S
6.59,2,9,S
6.59,2,15,H
7.47,6,20,S
7.47,6,14,H
8.11,5,20,S
7.74,9,14,S
7.74,9,13,H
7.45,9,20,S
6.96,11,8,S
6.75,9,5,S
6.75,9,15,H
7.79,5,13,S
8.27,10,20,S
8.13,6,20,S
6.96,11,16,S
6.73,4,13,S
6.88,11,17,H
7.09,6,10,S
7.14,11,9,S
7.14,11,5,H
7.15,8,16,H
8.04,8,19,H
7.15,8,20,S
7.64,11,17,H
7.63,6,15,H
6.95,10,19,S
6.95,10,14,H
6.33,5,13,S
6.65,9,20,S
8.4,10,11,H
7.96,11,20,S
6.74,9,12,S
6.74,9,11,H
7.03,5,17,S
7.03,5,15,H
7.84,2,13,H
7.81,10,15,S
6.85,11,18,S
6.85,11,7,H
7.36,10,14,S
7.36,10,9,H
8.8,7,19,S
6.57,7,15,S
6.57,7,6,H
7.2,9,14,S
7.2,9,13,H
6.75,4,12,S
7,4,18,S
7.93,10,17,S
7.93,10,14,H
6.9,5,9,S
7.87,9,14,S
7.87,9,10,H
7.02,4,14,H
8.26,10,13,S
7,8,9,H
7.38,8,12,S
7.38,8,10,H
7.1,10,18,S
6.84,7,11,S
7.14,6,15,S
7.14,6,13,H
7.17,7,20,S
7.17,7,14,H
6.54,7,13,S
7.96,2,7,S
7.02,10,15,S
7.02,10,15,H
7.68,3,14,H
7.37,6,15,H
8.06,2,16,S
6.75,11,17,H
7.39,7,16,S
6.57,8,7,S
6.57,8,14,H
7.77,5,18,S
8.3,7,20,S
8.3,7,10,H
6.46,5,13,S
7.38,4,10,S
7.38,4,14,H
7.57,7,19,S
7.57,7,13,H
7.26,10,10,H
7.27,3,6,S
7.59,5,14,S
6.86,8,14,S
7.63,7,17,H
7.23,8,16,H
7.49,4,17,S
7.49,4,13,H
6.96,10,7,S
7.79,9,9,H
6.81,11,10,S
6.5,8,13,S
6.5,8,11,H
7.06,10,16,H
8,10,6,H
7.73,3,19,H
7.89,7,20,S
7.49,2,19,S
7.77,3,13,S
7.91,4,20,S
7.91,4,13,H
6.73,7,20,S
7.59,10,13,S
6.65,9,11,H
7.33,9,12,H
7.89,10,10,S
7.82,10,15,S
7.29,7,20,S
7.29,7,17,H
7.88,8,8,S
7.88,8,13,H
6.59,11,13,S
6.59,11,14,H
8.13,5,20,S
7.44,10,14,S
7.55,11,15,S
7.55,11,13,H
7.51,10,15,S
7.82,4,7,S
7.82,4,14,H
7.6,10,19,H
7.15,9,13,S
7.15,9,17,H
8.44,2,15,S
7.8,8,19,S
7.8,8,7,H
7.57,7,12,S
7.97,6,11,S
7.97,6,14,H
7.84,4,15,S
7.38,10,14,S
7.38,10,11,H
7.55,3,20,S
7.55,3,10,H
7.8,10,8,S
7.27,10,20,S
8.09,10,19,S
7.24,2,10,S
6.54,10,11,S
7.49,10,20,S
7.49,10,13,H
7.1,5,19,S
7.1,5,18,H
8.35,10,20,S
7.04,10,14,H
6.67,10,13,H
7.16,9,15,H
7.5,10,15,S
7.5,10,14,H
6.81,3,17,S
6.81,3,9,H
7.79,5,19,S
6.88,6,20,S
7.35,11,13,S
7.35,11,12,H
7.53,6,11,S
6.98,7,16,S
6.98,7,16,H
7.29,8,20,S
7.87,10,18,S
7.55,6,12,S
7.55,6,13,H
6.77,11,19,S
6.77,11,15,H
6.86,7,10,H
8.02,8,16,S
8.02,8,13,H
7.7,3,19,S
6.74,6,14,S
6.74,6,15,H
7.62,5,10,S
7.38,10,7,S
6.54,6,18,S
7.51,3,20,S
7.98,10,11,S
7.15,5,13,S
7.15,5,15,H
6.4,10,12,S
7,4,12,S
7.81,8,11,H
5.97,6,12,S
6.62,10,15,H
6.91,5,14,H
7.21,7,9,S
6.7,3,14,S
6.7,3,15,H
7.45,8,16,S
7.45,8,12,H
6.61,3,11,S
6.61,3,8,H
7.43,7,14,H
6.81,10,20,S
8.21,10,12,H
7.44,6,13,S
7.44,6,8,H
7.32,10,7,S
6.97,8,20,S
7.58,9,13,S
7.58,9,10,H
8.24,4,15,S
6.95,4,13,S
6.95,4,8,H
6.17,9,12,S
6.17,9,11,H
6.85,7,20,S
7.26,10,16,S
7.91,2,18,S
7.91,2,14,H
7.22,5,9,S
7.22,5,5,H
7.33,3,17,S
6.54,3,15,S
6.54,3,11,H
7.34,5,20,S
7.34,5,10,H
7.56,6,17,S
5.62,4,14,S
5.62,4,8,H
8.59,3,17,S
7.29,7,18,S
7.29,7,14,H
7.87,4,15,H
6.78,3,11,S
6.78,3,15,H
7.59,6,11,S
7.59,6,14,H
6.51,10,19,S
7.84,9,20,S
7.84,9,13,H
6.73,10,10,S
7.07,8,12,S
7.55,10,13,H
7.64,3,14,S
7.64,3,9,H
7.79,4,12,S
7.29,3,19,S
5.6,8,15,S
5.6,8,12,H
6.96,9,19,S
7.33,2,12,S
7.33,2,12,H
7.22,11,17,H
7.02,10,20,S
6.02,7,13,S
6.79,10,14,H
6.86,10,11,S
7.47,9,18,S
5.43,6,20,S
7.31,8,14,S
6.71,6,17,S
7.34,10,8,H
6.65,5,10,S
6.65,5,13,H
7.39,10,16,S
8.32,10,13,H
7.73,6,13,H
7.66,5,18,S
6.9,11,15,S
7.09,6,16,H
6.97,10,7,H
7.95,6,9,H
7.15,6,10,S
7.88,4,13,S
7.15,10,7,S
7.15,10,14,H
7.91,10,12,S
6.48,5,16,S
7.08,10,18,S
7.23,9,13,S
7.23,9,9,H
7.07,10,12,S
7.07,10,17,H
7.59,9,10,S
7.59,9,11,H
6.85,7,14,S
6.85,7,8,H
7.25,4,10,S
7.25,4,14,H
7.29,2,18,S
7.55,10,18,S
7.55,10,12,H
8.44,10,15,S
8.02,5,14,S
8.02,5,11,H
7.92,8,17,S
7.92,8,14,H
7.05,5,15,H
7.28,4,15,S
7.36,2,6,S
7.36,2,12,H
7.48,5,15,S
6.97,10,18,S
6.58,7,12,S
6.58,7,6,H
8.25,7,13,H
6.7,7,20,S
6.8,10,10,H
6.71,10,19,S
7.02,4,16,S
7.77,10,20,S
7.04,4,17,S
6.74,7,13,S
7.14,10,20,S
6.95,5,10,H
6.55,5,11,S
6.55,5,9,H
6.33,11,7,S
6.33,11,11,H
7.3,6,13,S
7.02,6,14,S
6.25,6,17,S
6.25,6,17,H
7.18,4,13,S
7.18,4,14,H
7.31,10,17,S
7.35,10,20,S
7.31,10,16,S
7.31,10,13,H
7.39,6,13,S
7.39,6,6,H
7.59,10,15,S
7.59,10,19,H
7.55,11,8,H
6.96,10,20,S
7.23,5,9,S
8.1,9,17,S
7.02,10,12,H
6.77,4,9,S
6.77,4,14,H
8.14,5,20,S
8.14,5,14,H
7.11,10,19,S
8.15,3,20,S
7.18,2,12,S
7.18,2,12,H
7.25,2,12,S
7.07,9,19,S
7.44,6,20,S
7.44,6,15,H
7.02,6,20,S
7.02,6,15,H
6.91,11,8,S
6.91,11,9,H
6.09,11,20,S
6.09,11,12,H
6.96,2,14,S
6.88,10,8,S
6.88,10,9,H
7.59,5,7,S
7.25,6,17,S
7.21,2,12,S
7.21,2,10,H
7.29,10,13,H
7.86,2,10,S
7.86,2,14,H
8.41,4,14,S
8.41,4,12,H
6.56,4,9,S
7.62,10,19,S
8.65,10,16,H
7.83,3,16,S
7.83,3,15,H
7.33,6,12,S
7.33,6,7,H
8.09,10,13,S
8.09,10,7,H
6.78,8,19,S
6.78,8,11,H
8.09,3,13,S
7.15,11,14,S
6.94,11,13,H
7.3,10,14,S
7.34,8,18,H
6.94,4,7,S
6.94,4,11,H
7.08,8,14,S
7.77,7,20,S
7.32,10,17,H
7.87,10,20,S
6.54,6,18,S
7.94,10,14,S
7.75,3,6,S
8.04,6,19,S
6.17,3,19,S
7.3,7,7,S
6.95,6,17,S
6.95,6,10,H
7.18,2,19,S
7.17,2,15,S
7.17,2,13,H
7.2,7,16,H
7.04,7,10,S
7.77,3,16,S
7.33,7,13,S
8.51,10,12,S
7.31,8,20,S
7.51,10,20,S
7.16,3,13,S
7.19,3,20,S
5.87,5,10,S
5.87,5,8,H
7.08,6,7,S
7.08,6,9,H
6.43,8,20,S
6.23,10,11,S
6.74,8,18,S
6.74,8,13,H
8.01,8,19,S
8.01,8,15,H
7.21,10,12,S
6.67,5,4,S
6.67,5,15,H
6.68,10,10,H
6.9,4,20,S
6.9,4,14,H
7.42,10,20,S
7.94,5,13,S
7.07,2,11,H
7.82,10,10,H
6.89,3,19,S
7.54,9,19,S
7.54,9,16,H
7.15,4,15,H
6.51,7,20,S
6.51,7,11,H
7.35,9,14,S
7.98,8,10,S
7.98,8,9,H
7.24,10,12,S
7.24,10,14,H
6.93,10,5,S
7.25,8,18,H
7.67,9,5,S
6.59,11,14,S
7.13,10,20,S
7.13,10,7,H
7.13,11,18,S
7.13,11,6,H
7.29,10,12,S
7.29,10,14,H
7.17,4,17,S
7.17,4,12,H
6.61,11,8,S
7.37,5,13,S
7.06,5,13,S
7.06,5,14,H
7.19,10,18,S
7.54,4,19,S
7.54,4,13,H
7.03,8,13,S
6.49,4,11,S
7.34,2,12,S
7.84,5,18,S
7.74,10,12,S
7.74,10,9,H
7.77,8,20,S
7.77,8,19,H
6.64,2,10,H
8.22,10,20,S
7.94,6,13,S
7.71,3,12,S
6.35,10,19,S
6.35,10,11,H
6.94,10,20,S
5.92,10,14,S
7.2,10,12,S
7.13,3,10,S
8.08,6,19,S
8.08,6,7,H
7.02,2,11,H
8.06,5,20,S
8.06,5,13,H
7.82,3,12,S
7.06,3,6,S
7.06,3,16,H
8.09,2,16,S
8.09,10,16,S
8.09,10,11,H
7.41,10,18,S
7.46,7,18,S
6.98,8,19,S
6.92,7,14,H
6.2,4,18,S
6.2,4,13,H
7.64,2,14,S
7.64,2,15,H
7.25,7,10,S
7.03,10,10,H
6.9,7,11,S
6.9,7,8,H
6.36,5,20,S
7.93,6,10,H
6.41,3,14,S
7.36,10,18,S
7.36,10,15,H
7.75,5,20,S
8.17,2,20,S
7.25,10,18,H
7.94,10,16,S
7.3,10,13,S
7.3,10,10,H
7.58,10,13,S
6.77,7,18,S
7.46,5,8,S
6.41,7,12,S
6.41,7,10,H
7.53,2,11,S
7.89,3,20,S
7.89,3,15,H
7.32,4,20,S
7.52,8,9,S
6.96,3,12,S
7.03,9,17,H
7.08,4,18,S
7.6,4,16,H
6.42,2,20,S
7.9,10,16,H
7.75,11,11,S
8.04,10,20,S
6.9,5,20,S
7.87,2,18,S
8.04,6,20,S
8.04,6,9,H
7.56,8,20,S
7.89,5,19,S
7.89,5,11,H
7.53,10,11,S
7.53,10,16,H
6.75,7,16,S
6.75,7,15,H
6.45,2,11,S
7.5,10,12,S
7.5,10,11,H
6.96,6,14,S
7.33,9,9,S
7.33,9,9,H
7,2,20,S
7.06,3,13,S
7.14,5,20,S
7.14,5,11,H
6.04,8,14,S
7.59,3,19,S
7.15,11,20,S
7.15,11,10,H
7.33,10,11,H
7.86,7,20,S
7.74,9,12,S
7.74,9,12,H
6.86,10,20,S
6.66,7,9,S
6.2,4,11,H
6.85,6,6,S
7.9,6,6,S
6.65,10,20,S
6.65,10,10,H
6.94,4,7,S
6.94,4,18,H
7.76,9,20,S
7.45,10,12,S
7.45,10,12,H
8.14,10,17,H
7.08,11,13,S
7.15,3,20,S
7.15,3,12,H
7.51,7,20,S
6.81,7,9,H
7.04,9,18,S
6.98,10,9,H
7.11,6,11,S
6.44,10,16,S
6.44,10,13,H
7.93,3,15,S
7.93,3,9,H
6.46,8,18,S
7.08,10,20,S
7.94,11,19,S
7.22,6,12,S
7.22,6,12,H
7.8,6,17,H
6.68,2,16,S
6.68,2,16,H
7.39,2,8,H
6.82,11,18,S
8,7,14,S
7.11,10,13,H
6.79,7,14,H
7.4,4,5,S
7.27,6,16,S
6.05,11,15,S
6.05,11,10,H
7.01,5,17,S
7.4,2,15,S
7.4,2,13,H
7.76,6,10,S
7.76,6,6,H
7.53,10,18,S
7.53,10,7,H
7.27,9,18,S
7.87,2,18,H
6.94,7,12,S
6.94,7,10,H
7.28,11,10,H
6.98,7,14,S
7.3,2,13,S
7.3,2,8,H
8.56,6,17,S
7.33,8,17,S
7.43,6,19,S
7.48,9,11,S
7.48,9,13,H
7.37,11,11,S
7.23,10,20,S
7.3,9,15,S
7.92,6,16,S
7.92,6,9,H
7.32,10,16,H
7.76,9,14,S
7.76,9,12,H
7.87,6,17,S
7.76,10,19,S
7.14,6,14,S
7.14,6,13,H
7.28,8,17,S
7.38,6,7,S
7.38,6,12,H
6.62,9,10,S
6.62,9,8,H
6.95,10,12,S
7.1,10,17,S
7.1,10,7,H
7.87,11,20,S
7.3,6,15,S
7.3,6,6,H
7.06,5,14,S
7.06,5,12,H
7.87,10,14,S
7.81,10,18,S
7.81,10,12,H
7.73,7,6,S
7.29,7,14,S
7.29,7,10,H
7.38,4,17,S
7.07,4,7,S
7.07,4,15,H
7.93,10,13,H
6.82,3,13,S
7.38,2,14,S
6.55,5,12,S
6.53,10,8,S
6.53,10,15,H
7.81,2,13,H
6.88,10,19,S
8.14,6,18,S
7.12,9,20,S
7.3,11,12,S
7.32,11,10,S
7.11,2,12,S
7.47,10,14,H
7.44,10,18,S
7.8,8,10,H
7.1,6,14,S
7.32,5,20,S
7.32,5,14,H
6.21,2,11,S
6.88,3,20,S
7.5,10,13,S
7.58,10,20,S
6.5,10,11,H
6.63,3,18,S
6.63,3,11,H
7.17,2,18,S
6.61,3,12,S
6.61,3,7,H
8.53,11,7,S
7.11,6,20,S
8.29,9,10,H
6.47,5,17,S
6.39,2,11,S
6.39,2,15,H
7.85,6,12,H
7.51,7,19,S
7.51,7,8,H
7.59,6,15,H
6.82,4,10,S
6.93,3,13,S
6.93,3,14,H
7.88,5,20,S
7.1,4,20,S
8.54,6,11,S
8.03,8,15,S
8.03,8,12,H
7.02,4,15,H
6.43,10,19,S
7.67,10,17,S
7.21,7,18,S
7.21,7,8,H
7.39,2,16,S
7.39,2,6,H
7.43,3,17,S
7.43,3,15,H
6.14,10,11,S
6.14,10,12,H
8.54,7,18,S
6.78,9,17,S
6.78,9,14,H
7.33,6,6,S
6.77,9,18,S
7.63,10,12,H
8.13,5,16,S
8.13,5,8,H
7.19,2,20,S
7.19,2,15,H
6.97,9,20,S
6.97,9,16,H
7.17,11,11,S
7.95,11,19,S
7.95,11,10,H
6.8,7,12,S
6.8,7,11,H
8.23,3,19,S
8.23,3,12,H
8.28,4,20,S
6.88,9,14,H
7.34,10,19,S
7.81,11,20,S
8.27,10,20,S
8.52,11,13,S
8.52,11,13,H
6.1,4,18,H
7.9,3,18,S
7.9,3,6,H
6.72,10,15,S
7.88,10,20,S
7.79,7,9,H
7.51,2,16,S
7.07,9,5,S
7.07,9,19,H
7.17,2,18,S
7.17,2,11,H
7.27,10,11,H
7.59,10,17,S
7.55,3,20,S
7.47,6,20,S
6.68,11,20,S
7.45,2,13,S
7.45,2,13,H
7.35,11,9,S
7.06,10,12,S
7.73,7,18,S
7.78,10,14,H
7.14,7,15,S
7.14,7,14,H
7.19,10,15,H
8.57,10,20,S
7.12,10,20,S
7.12,10,15,H
6.02,10,18,S
7.65,5,20,S
7.65,5,14,H
7.34,10,20,S
8,10,8,S
8,10,17,H
7.77,10,15,S
7.48,10,18,S
6.85,6,15,S
6.85,6,4,H
7.44,5,10,S
7.42,6,19,S
7.25,11,9,S
7.25,11,14,H
7.23,5,19,S
7.46,2,10,H
8.03,7,20,S
7.05,6,7,S
7.05,6,8,H
8.31,7,8,H
6.84,4,14,H
7.49,10,12,S
6.85,7,18,S
7.8,9,20,S
7.04,4,9,S
7.08,10,9,S
7.08,10,10,H
7.33,10,15,S
7.6,10,18,S
7.6,10,9,H
7.04,11,16,S
7.04,11,15,H
7.38,3,17,S
6.2,11,12,S
6.49,6,12,S
7.84,7,19,S
6.11,3,20,S
7.57,10,18,H
6.9,6,16,S
7.12,7,14,S
7.12,7,11,H
7.49,3,18,S
7.49,3,12,H
6.95,11,12,H
6.73,5,17,S
8.24,5,15,S
6.74,4,14,S
6.74,4,17,H
7.45,6,17,S
8.56,10,15,H
6.12,10,20,S
6.12,10,8,H
8.22,7,15,H
6.92,11,16,S
7.09,10,20,S
7.09,10,7,H
7.71,7,16,S
7.71,7,13,H
8.84,2,20,S
7.16,10,15,S
7.13,10,8,S
7.68,10,10,H
7.21,10,13,H
7.39,8,18,S
7.39,8,11,H
7.46,4,17,S
6.89,10,9,S
6.89,10,15,H
7.37,3,18,S
8.06,2,20,S
8.44,10,10,S
7.21,6,8,S
7.21,6,9,H
6.87,5,14,S
7.57,5,7,S
7.57,5,14,H
8.13,10,20,S
8.13,10,15,H
7.8,7,16,S
7.8,7,11,H
6.71,3,10,S
6.71,3,11,H
7.29,4,7,S
7.29,4,6,H
7.16,7,18,S
5.55,3,15,S
7.26,11,13,S
6.94,8,20,S
7.08,10,20,S
7.43,2,19,S
7.48,8,12,S
7.75,10,18,S
7.34,4,17,S
7.34,4,16,H
7.07,10,12,S
7.4,7,10,H
8.33,10,13,S
7.6,6,14,S
7.63,10,19,S
7.63,10,6,H
6.99,8,18,S
6.99,8,10,H
7.51,8,19,S
8.03,10,15,S
8.03,10,9,H
6.6,4,11,S
6.6,4,4,H
7.22,10,11,S
7.22,10,11,H
7.54,8,18,S
6.57,11,15,H
7.32,6,12,S
7.89,10,13,S
7.89,10,11,H
7.42,7,17,S
7.6,10,16,S
7.6,10,14,H
6.66,10,20,S
6.66,10,17,H
7.71,10,20,S
7.71,10,17,H
7.41,11,17,S
7.53,6,8,S
7.03,5,17,S
7.52,7,18,S
7.62,10,19,S
7.62,10,11,H
7.22,10,12,S
6.24,11,15,S
6.24,11,13,H
6.51,9,5,S
6.55,5,8,S
7.55,3,14,S
6.65,2,12,H
7.05,2,13,S
7.49,8,12,S
6.47,7,19,H
7.75,10,17,S
8.4,4,20,S
8.4,4,9,H
7.91,2,14,S
7.91,2,18,H
8.47,3,16,S
8.47,3,7,H
7.26,6,9,S
7.26,6,10,H
7.25,10,7,S
7.25,10,9,H
7.39,5,10,H
7.02,10,19,S
7.02,10,11,H
6.52,5,6,S
6.52,5,11,H
8.02,10,9,S
8.02,10,10,H
8.33,2,16,S
7.39,10,11,H
6.73,10,18,S
6.73,10,14,H
8.02,11,12,S
6.8,5,9,S
6.8,5,15,H
7.15,9,16,S
7.15,9,7,H
7.14,5,15,H
6.71,10,14,S
7.48,11,16,S
7.48,11,13,H
7.86,6,20,S
7.14,2,16,S
8.09,9,13,H
7.38,7,20,S
7.38,7,16,H
7.51,10,14,S
6.64,7,17,H
7.03,10,18,H
6.83,4,13,S
6.83,4,8,H
7.52,5,18,S
7.52,5,14,H
8.2,5,15,S
7.73,7,19,S
7.21,10,16,S
7.11,4,12,S
7.44,8,12,S
6.49,3,15,S
6.49,3,15,H
7.7,3,9,S
7.7,3,7,H
8.06,9,12,H
7.58,10,20,S
7.48,6,4,S
7.48,6,12,H
6.93,10,17,S
6.93,10,6,H
7.68,10,11,H
7.58,8,13,S
6.65,3,19,S
7.92,8,17,S
6.75,5,9,S
6.75,5,14,H
7.17,10,19,S
7.17,10,10,H
6.4,9,9,S
7.21,9,16,S
7.21,9,11,H
7.15,7,8,S
7.66,2,12,S
7.18,11,8,S
6.89,3,16,S
7.4,8,17,H
7.29,4,14,S
7.2,7,10,H
7.07,4,5,S
7.07,4,14,H
7.14,2,13,S
7.14,2,9,H
7.6,10,14,H
7.3,6,14,H
7.65,3,12,H
7.57,9,19,S
6.15,7,12,S
7.56,9,19,S
7.56,9,12,H
7.71,10,18,S
7.17,6,18,S
7.17,6,9,H
7.27,4,6,S
7.27,4,14,H
7.6,4,12,S
7.6,4,14,H
6.69,10,14,H
7.41,10,16,S
6.98,8,14,S
6.98,8,4,H
7.15,4,11,H
7.24,10,20,S
7.21,3,7,S
7.43,5,17,S
7.74,7,16,H
8.08,3,19,S
6.29,10,20,S
7.51,6,20,S
6.82,6,10,H
6.88,10,19,S
7.28,10,18,S
7.1,11,11,H
7.48,6,19,S
6.37,4,7,S
6.37,4,14,H
7.48,7,16,S
6.65,7,18,S
6.65,7,11,H
7,4,10,S
7,4,15,H
6.63,4,12,S
6.63,4,12,H
7.84,4,10,S
7.73,4,10,H
7.8,9,20,S
7.56,10,15,S
7.52,10,18,S
6.33,7,16,H
7.43,4,14,S
7.43,4,16,H
7.84,5,15,S
7.84,5,15,H
7.14,2,9,S
7.14,2,11,H
7.79,11,20,S
7.53,7,13,H
7.76,6,10,H
7.25,11,14,H
7.59,8,20,S
7.09,2,10,S
7.45,2,18,S
7.45,2,12,H
6.77,5,12,S
7.04,7,15,H
7.61,2,9,H
7,7,20,S
7.64,11,10,S
7.64,11,7,H
7.44,6,14,S
7.44,6,13,H
7.82,8,10,S
7.82,8,12,H
6.7,3,12,S
6.7,3,12,H
7.26,3,20,S
7.46,4,12,H
6.85,10,18,S
6.97,3,14,S
6.97,3,7,H
6.24,10,13,S
6.24,10,12,H
6.68,10,18,S
6.68,10,13,H
7.36,6,17,S
7.36,6,18,H
8.47,10,4,H
7.38,3,12,S
6.98,2,18,H
7.63,9,13,H
7.26,2,20,S
7.26,2,12,H
6.95,6,11,S
6.95,5,18,S
6.55,10,18,S
6.55,10,10,H
8.13,8,19,S
7.51,11,13,S
8.21,7,18,S
7.06,2,20,S
7.21,2,18,S
6.97,10,10,S
7.52,6,15,H
7.98,10,11,S
7.98,10,13,H
6.8,2,10,S
6.85,2,17,H
7.61,8,13,S
7.05,5,13,H
7.33,2,15,S
7.33,2,12,H
7.2,10,13,H
7.56,7,12,S
7.56,7,15,H
7.71,4,13,S
8.22,4,15,S
7.43,8,15,S
7.08,2,17,S
7.08,2,13,H
8,4,15,S
8,4,17,H
8.08,8,16,S
8.69,5,11,S
7.71,11,10,S
7.71,11,12,H
6.81,6,15,S
6.81,6,9,H
7.08,9,14,S
7.08,9,8,H
8.27,4,18,S
8.27,4,8,H
6.78,3,12,S
7.61,9,20,S
6.81,7,12,H
7.6,9,12,S
8.06,6,18,S
6.88,10,8,S
6.8,4,7,S
6.8,4,9,H
6.09,10,8,S
7.82,9,17,H
7.6,10,17,S
7.6,10,10,H
7.73,2,15,S
7.73,2,10,H
8.31,10,11,S
6.49,2,13,S
8.35,10,20,S
7.43,11,12,S
7.43,11,12,H
7.22,3,6,S
7.22,3,11,H
8.54,4,20,S
8.54,4,9,H
7.64,5,14,S
7.64,5,11,H
7.43,5,20,S
7.43,5,7,H
7.37,8,14,S
7.78,8,18,S
7.55,5,10,S
7.06,10,18,S
7.45,5,10,S
7.97,4,12,S
6.79,10,10,H
7.11,4,12,S
7.11,4,11,H
7.33,11,18,H
7.4,6,15,S
7.27,5,16,S
7.27,5,6,H
7.32,7,20,S
7.32,7,16,H
7.59,2,15,S
7.4,4,14,S
6.7,3,9,S
6.7,3,13,H
7.53,8,10,S
7.53,8,15,H
6.85,10,6,S
6.85,10,16,H
7.08,10,20,S
7.76,10,20,S
7.76,10,13,H
6.87,3,20,S
6.48,4,11,H
7.52,11,10,H
7.18,2,19,S
7.88,8,15,H
7.02,3,10,H
7.61,7,20,S
7.61,7,11,H
7.81,10,20,S
7.21,7,8,H
7.75,5,11,S
6.48,10,20,S
8.03,6,6,S
8.63,4,12,H
6.74,11,10,S
7.48,10,8,S
6.96,7,18,S
7,5,19,S
6.54,2,20,S
6.54,2,12,H
6.3,2,20,S
6.51,4,14,S
7.3,11,20,S
8.4,9,16,S
6.59,4,15,S
6.59,4,12,H
7.13,10,13,S
7.13,10,8,H
8.08,3,20,S
7.52,8,16,S
6.91,7,15,H
6.79,8,19,S
7.86,6,17,S
7.22,6,13,S
7.22,6,10,H
7.35,10,6,S
7.35,10,6,H
8.07,4,12,S
8.07,4,14,H
6.82,9,18,S
7.35,5,13,H
7.61,10,20,S
7.61,10,10,H
6.87,10,13,S
7.7,8,18,H
7.65,2,4,S
8.22,10,19,S
8.22,10,13,H
7.38,7,12,S
8.13,3,18,S
7.7,11,17,S
8.09,8,15,H
7.29,4,15,S
7.29,4,4,H
6.73,6,8,S
6.73,6,14,H
6.3,10,9,S
7.59,10,9,H
6.62,6,20,S
6.62,6,16,H
7.64,7,19,S
6.38,6,13,S
6.38,6,16,H
8.03,6,19,S
7.9,7,14,S
7.41,3,13,S
7.26,8,11,S
6.91,7,11,H
6.29,4,16,S
6.95,3,14,H
7.18,6,12,S
7.26,10,16,S
7.53,3,16,S
7.53,3,12,H
7.06,4,13,S
7.06,4,17,H
7.63,6,17,S
8.34,10,12,S
8.28,7,15,S
6.27,2,16,S
8.37,6,16,S
8.37,6,16,H
8.77,6,18,S
8.77,6,8,H
7.18,4,15,S
8.2,10,14,S
8.2,10,14,H
7.08,11,20,S
7.4,10,20,S
6.8,9,18,S
6.8,9,9,H
7.81,5,20,S
7.27,10,20,S
7.74,7,15,S
7.74,7,6,H
7.63,5,6,S
7.63,5,10,H
7.42,10,15,H
6.82,5,16,S
6.17,11,20,S
6.17,11,14,H
7.6,6,15,S
7.51,2,8,S
7.07,8,14,H
7.73,6,12,S
7.73,6,11,H
7.09,9,18,H
7.06,8,20,S
7.06,8,10,H
8.02,5,12,H
7.67,7,19,S
7.24,2,19,S
7.24,2,10,H
7.56,10,17,S
7.6,8,9,H
6.33,2,12,S
6.33,2,8,H
5.96,7,11,H
6.91,5,8,S
6.91,5,15,H
6.6,8,19,S
7.52,5,20,S
7.48,5,15,S
7,2,12,S
7.31,4,13,H
7.1,10,17,H
7.19,7,18,S
7.27,11,13,S
7.27,11,11,H
7.79,10,19,S
7.89,4,10,S
8.17,4,19,S
6.8,6,18,S
6.8,6,11,H
7.26,10,12,S
6.18,2,12,S
7.41,6,19,S
8.28,7,16,S
7.33,2,9,S
7.33,2,12,H
7.79,10,14,S
7.92,10,18,S
7.93,11,16,H
7.27,8,20,S
7.27,8,11,H
