@RELATION burstmodel
@ATTRIBUTE dealer-1 string
@ATTRIBUTE dealer-2 string
@ATTRIBUTE player1-1 string
@ATTRIBUTE player1-2 string
@ATTRIBUTE player2-1 string
@ATTRIBUTE player2-2 string
@ATTRIBUTE player3-1 string
@ATTRIBUTE player3-2 string
@ATTRIBUTE player4-1 string
@ATTRIBUTE player4-2 string
@ATTRIBUTE total numeric
@ATTRIBUTE result {burst, non-burst}
@DATA
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,14,non-burst
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,16,non-burst
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,10,non-burst
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,15,non-burst
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,9,non-burst
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,15,non-burst
THREE,THREE,QUEEN,THREE,FOUR,SIX,TWO,SEVEN,THREE,KING,13,non-burst
SEVEN,THREE,FOUR,FOUR,SEVEN,SEVEN,SEVEN,SEVEN,QUEEN,TEN,8,non-burst
SEVEN,THREE,FOUR,FOUR,SEVEN,SEVEN,SEVEN,SEVEN,QUEEN,TEN,14,non-burst
SEVEN,THREE,FOUR,FOUR,SEVEN,SEVEN,SEVEN,SEVEN,QUEEN,TEN,14,non-burst
SEVEN,THREE,FOUR,FOUR,SEVEN,SEVEN,SEVEN,SEVEN,QUEEN,TEN,16,non-burst
EIGHT,FOUR,THREE,QUEEN,FIVE,SIX,SIX,FOUR,QUEEN,THREE,13,non-burst
EIGHT,FOUR,THREE,QUEEN,FIVE,SIX,SIX,FOUR,QUEEN,THREE,11,non-burst
EIGHT,FOUR,THREE,QUEEN,FIVE,SIX,SIX,FOUR,QUEEN,THREE,16,non-burst
EIGHT,FOUR,THREE,QUEEN,FIVE,SIX,SIX,FOUR,QUEEN,THREE,10,non-burst
EIGHT,FOUR,THREE,QUEEN,FIVE,SIX,SIX,FOUR,QUEEN,THREE,13,non-burst
KING,FOUR,QUEEN,TWO,SEVEN,TEN,FOUR,ACE,FOUR,TEN,12,non-burst
KING,FOUR,QUEEN,TWO,SEVEN,TEN,FOUR,ACE,FOUR,TEN,15,non-burst
KING,FOUR,QUEEN,TWO,SEVEN,TEN,FOUR,ACE,FOUR,TEN,14,non-burst
KING,FOUR,QUEEN,TWO,SEVEN,TEN,FOUR,ACE,FOUR,TEN,14,non-burst
NINE,THREE,JACK,JACK,EIGHT,ACE,TEN,SEVEN,EIGHT,SIX,14,non-burst
NINE,NINE,JACK,TEN,KING,THREE,ACE,THREE,JACK,FIVE,13,non-burst
NINE,NINE,JACK,TEN,KING,THREE,ACE,THREE,JACK,FIVE,15,non-burst
NINE,NINE,JACK,TEN,KING,THREE,ACE,THREE,JACK,FIVE,14,non-burst
NINE,NINE,JACK,TEN,KING,THREE,ACE,THREE,JACK,FIVE,14,non-burst
NINE,NINE,JACK,TEN,KING,THREE,ACE,THREE,JACK,FIVE,15,non-burst
SIX,FOUR,EIGHT,FOUR,SIX,QUEEN,SIX,QUEEN,NINE,TWO,12,non-burst
SIX,FOUR,EIGHT,FOUR,SIX,QUEEN,SIX,QUEEN,NINE,TWO,16,non-burst
SIX,FOUR,EIGHT,FOUR,SIX,QUEEN,SIX,QUEEN,NINE,TWO,16,non-burst
SIX,FOUR,EIGHT,FOUR,SIX,QUEEN,SIX,QUEEN,NINE,TWO,11,non-burst
SIX,FOUR,EIGHT,FOUR,SIX,QUEEN,SIX,QUEEN,NINE,TWO,13,non-burst
EIGHT,ACE,FIVE,TWO,KING,QUEEN,JACK,JACK,NINE,TEN,7,non-burst
EIGHT,ACE,FIVE,TWO,KING,QUEEN,JACK,JACK,NINE,TEN,10,non-burst
ACE,SIX,QUEEN,TEN,QUEEN,JACK,JACK,KING,TWO,TWO,4,non-burst
ACE,SIX,QUEEN,TEN,QUEEN,JACK,JACK,KING,TWO,TWO,10,non-burst
ACE,SIX,QUEEN,TEN,QUEEN,JACK,JACK,KING,TWO,TWO,15,non-burst
JACK,SEVEN,ACE,TEN,SEVEN,TWO,FOUR,JACK,NINE,TWO,9,non-burst
JACK,SEVEN,ACE,TEN,SEVEN,TWO,FOUR,JACK,NINE,TWO,16,non-burst
JACK,SEVEN,ACE,TEN,SEVEN,TWO,FOUR,JACK,NINE,TWO,14,non-burst
JACK,SEVEN,ACE,TEN,SEVEN,TWO,FOUR,JACK,NINE,TWO,11,non-burst
NINE,THREE,THREE,TWO,QUEEN,TWO,FOUR,FIVE,QUEEN,NINE,5,non-burst
NINE,THREE,THREE,TWO,QUEEN,TWO,FOUR,FIVE,QUEEN,NINE,12,non-burst
NINE,THREE,THREE,TWO,QUEEN,TWO,FOUR,FIVE,QUEEN,NINE,12,non-burst
NINE,THREE,THREE,TWO,QUEEN,TWO,FOUR,FIVE,QUEEN,NINE,15,non-burst
NINE,THREE,THREE,TWO,QUEEN,TWO,FOUR,FIVE,QUEEN,NINE,9,non-burst
FIVE,QUEEN,NINE,FOUR,ACE,THREE,TWO,THREE,NINE,EIGHT,13,non-burst
FIVE,QUEEN,NINE,FOUR,ACE,THREE,TWO,THREE,NINE,EIGHT,14,non-burst
FIVE,QUEEN,NINE,FOUR,ACE,THREE,TWO,THREE,NINE,EIGHT,13,non-burst
FIVE,QUEEN,NINE,FOUR,ACE,THREE,TWO,THREE,NINE,EIGHT,16,non-burst
FIVE,QUEEN,NINE,FOUR,ACE,THREE,TWO,THREE,NINE,EIGHT,5,non-burst
FIVE,QUEEN,NINE,FOUR,ACE,THREE,TWO,THREE,NINE,EIGHT,13,non-burst
EIGHT,KING,ACE,TEN,QUEEN,SIX,JACK,JACK,SIX,NINE,16,non-burst
EIGHT,KING,ACE,TEN,QUEEN,SIX,JACK,JACK,SIX,NINE,15,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,10,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,10,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,12,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,14,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,8,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,10,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,10,non-burst
FIVE,KING,EIGHT,TWO,EIGHT,TWO,FOUR,FOUR,SEVEN,THREE,13,non-burst
JACK,QUEEN,THREE,NINE,QUEEN,KING,SEVEN,SIX,FIVE,JACK,12,non-burst
JACK,QUEEN,THREE,NINE,QUEEN,KING,SEVEN,SIX,FIVE,JACK,16,non-burst
JACK,QUEEN,THREE,NINE,QUEEN,KING,SEVEN,SIX,FIVE,JACK,13,non-burst
JACK,QUEEN,THREE,NINE,QUEEN,KING,SEVEN,SIX,FIVE,JACK,15,non-burst
TEN,THREE,ACE,JACK,SIX,NINE,FOUR,EIGHT,TWO,JACK,15,non-burst
TEN,THREE,ACE,JACK,SIX,NINE,FOUR,EIGHT,TWO,JACK,12,non-burst
TEN,THREE,ACE,JACK,SIX,NINE,FOUR,EIGHT,TWO,JACK,12,non-burst
TEN,THREE,ACE,JACK,SIX,NINE,FOUR,EIGHT,TWO,JACK,15,non-burst
NINE,TEN,THREE,TEN,FOUR,SEVEN,SEVEN,FIVE,FOUR,SEVEN,13,non-burst
NINE,TEN,THREE,TEN,FOUR,SEVEN,SEVEN,FIVE,FOUR,SEVEN,11,non-burst
NINE,TEN,THREE,TEN,FOUR,SEVEN,SEVEN,FIVE,FOUR,SEVEN,12,non-burst
NINE,TEN,THREE,TEN,FOUR,SEVEN,SEVEN,FIVE,FOUR,SEVEN,13,non-burst
NINE,TEN,THREE,TEN,FOUR,SEVEN,SEVEN,FIVE,FOUR,SEVEN,11,non-burst
SIX,TEN,ACE,FOUR,FOUR,QUEEN,JACK,FOUR,FIVE,SEVEN,15,non-burst
SIX,TEN,ACE,FOUR,FOUR,QUEEN,JACK,FOUR,FIVE,SEVEN,12,non-burst
SIX,TEN,ACE,FOUR,FOUR,QUEEN,JACK,FOUR,FIVE,SEVEN,14,non-burst
SIX,TEN,ACE,FOUR,FOUR,QUEEN,JACK,FOUR,FIVE,SEVEN,14,non-burst
SIX,TEN,ACE,FOUR,FOUR,QUEEN,JACK,FOUR,FIVE,SEVEN,12,non-burst
SIX,TEN,ACE,FOUR,FOUR,QUEEN,JACK,FOUR,FIVE,SEVEN,16,non-burst
NINE,JACK,ACE,KING,THREE,FIVE,SIX,SIX,TWO,THREE,8,non-burst
NINE,JACK,ACE,KING,THREE,FIVE,SIX,SIX,TWO,THREE,12,non-burst
NINE,JACK,ACE,KING,THREE,FIVE,SIX,SIX,TWO,THREE,5,non-burst
NINE,JACK,ACE,KING,THREE,FIVE,SIX,SIX,TWO,THREE,7,non-burst
NINE,JACK,ACE,KING,THREE,FIVE,SIX,SIX,TWO,THREE,11,non-burst
FIVE,SIX,ACE,SEVEN,JACK,QUEEN,FIVE,TEN,FOUR,FOUR,15,non-burst
FIVE,SIX,ACE,SEVEN,JACK,QUEEN,FIVE,TEN,FOUR,FOUR,8,non-burst
FIVE,SIX,ACE,SEVEN,JACK,QUEEN,FIVE,TEN,FOUR,FOUR,14,non-burst
ACE,SIX,KING,EIGHT,SIX,FIVE,FIVE,TWO,JACK,TEN,11,non-burst
ACE,SIX,KING,EIGHT,SIX,FIVE,FIVE,TWO,JACK,TEN,15,non-burst
ACE,SIX,KING,EIGHT,SIX,FIVE,FIVE,TWO,JACK,TEN,7,non-burst
ACE,SIX,KING,EIGHT,SIX,FIVE,FIVE,TWO,JACK,TEN,15,non-burst
ACE,NINE,TEN,QUEEN,EIGHT,TEN,FOUR,FOUR,SIX,FIVE,8,non-burst
ACE,NINE,TEN,QUEEN,EIGHT,TEN,FOUR,FOUR,SIX,FIVE,11,non-burst
SEVEN,TWO,TWO,TWO,QUEEN,TWO,FIVE,TEN,TEN,EIGHT,4,non-burst
SEVEN,TWO,TWO,TWO,QUEEN,TWO,FIVE,TEN,TEN,EIGHT,9,non-burst
SEVEN,TWO,TWO,TWO,QUEEN,TWO,FIVE,TEN,TEN,EIGHT,12,non-burst
SEVEN,TWO,TWO,TWO,QUEEN,TWO,FIVE,TEN,TEN,EIGHT,16,non-burst
SEVEN,TWO,TWO,TWO,QUEEN,TWO,FIVE,TEN,TEN,EIGHT,15,non-burst
TWO,FIVE,TEN,ACE,SIX,SEVEN,KING,FIVE,FOUR,SEVEN,13,non-burst
TWO,FIVE,TEN,ACE,SIX,SEVEN,KING,FIVE,FOUR,SEVEN,15,non-burst
TWO,FIVE,TEN,ACE,SIX,SEVEN,KING,FIVE,FOUR,SEVEN,11,non-burst
EIGHT,THREE,SIX,NINE,NINE,KING,THREE,JACK,QUEEN,EIGHT,15,non-burst
EIGHT,THREE,SIX,NINE,NINE,KING,THREE,JACK,QUEEN,EIGHT,13,non-burst
FOUR,ACE,TWO,NINE,FOUR,EIGHT,EIGHT,TWO,EIGHT,EIGHT,11,non-burst
FOUR,ACE,TWO,NINE,FOUR,EIGHT,EIGHT,TWO,EIGHT,EIGHT,12,non-burst
FOUR,ACE,TWO,NINE,FOUR,EIGHT,EIGHT,TWO,EIGHT,EIGHT,10,non-burst
FOUR,ACE,TWO,NINE,FOUR,EIGHT,EIGHT,TWO,EIGHT,EIGHT,16,non-burst
THREE,QUEEN,SEVEN,EIGHT,THREE,SEVEN,JACK,FOUR,ACE,KING,15,non-burst
THREE,QUEEN,SEVEN,EIGHT,THREE,SEVEN,JACK,FOUR,ACE,KING,10,non-burst
THREE,QUEEN,SEVEN,EIGHT,THREE,SEVEN,JACK,FOUR,ACE,KING,14,non-burst
JACK,TWO,SIX,KING,TWO,EIGHT,TEN,NINE,FIVE,EIGHT,16,non-burst
JACK,TWO,SIX,KING,TWO,EIGHT,TEN,NINE,FIVE,EIGHT,10,non-burst
JACK,TWO,SIX,KING,TWO,EIGHT,TEN,NINE,FIVE,EIGHT,13,non-burst
QUEEN,FOUR,QUEEN,NINE,TWO,TEN,FIVE,EIGHT,FOUR,THREE,12,non-burst
QUEEN,FOUR,QUEEN,NINE,TWO,TEN,FIVE,EIGHT,FOUR,THREE,13,non-burst
QUEEN,FOUR,QUEEN,NINE,TWO,TEN,FIVE,EIGHT,FOUR,THREE,7,non-burst
QUEEN,FOUR,QUEEN,NINE,TWO,TEN,FIVE,EIGHT,FOUR,THREE,13,non-burst
SIX,NINE,EIGHT,SIX,FIVE,NINE,NINE,ACE,JACK,NINE,14,non-burst
SIX,NINE,EIGHT,SIX,FIVE,NINE,NINE,ACE,JACK,NINE,14,non-burst
NINE,TEN,KING,SEVEN,FIVE,FOUR,QUEEN,THREE,ACE,EIGHT,9,non-burst
NINE,TEN,KING,SEVEN,FIVE,FOUR,QUEEN,THREE,ACE,EIGHT,11,non-burst
NINE,TEN,KING,SEVEN,FIVE,FOUR,QUEEN,THREE,ACE,EIGHT,13,non-burst
NINE,TEN,KING,SEVEN,FIVE,FOUR,QUEEN,THREE,ACE,EIGHT,15,non-burst
EIGHT,QUEEN,EIGHT,FIVE,EIGHT,JACK,EIGHT,TWO,SIX,NINE,13,non-burst
EIGHT,QUEEN,EIGHT,FIVE,EIGHT,JACK,EIGHT,TWO,SIX,NINE,10,non-burst
EIGHT,QUEEN,EIGHT,FIVE,EIGHT,JACK,EIGHT,TWO,SIX,NINE,15,non-burst
TWO,JACK,TEN,FIVE,ACE,KING,EIGHT,QUEEN,NINE,TEN,15,non-burst
NINE,FIVE,KING,TWO,ACE,NINE,EIGHT,TEN,TWO,SEVEN,12,non-burst
NINE,FIVE,KING,TWO,ACE,NINE,EIGHT,TEN,TWO,SEVEN,15,non-burst
NINE,FIVE,KING,TWO,ACE,NINE,EIGHT,TEN,TWO,SEVEN,9,non-burst
TWO,SIX,SIX,SEVEN,KING,SEVEN,QUEEN,SEVEN,TEN,FIVE,13,non-burst
TWO,SIX,SIX,SEVEN,KING,SEVEN,QUEEN,SEVEN,TEN,FIVE,15,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,12,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,14,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,13,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,14,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,12,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,8,non-burst
NINE,KING,SIX,SIX,JACK,THREE,QUEEN,TWO,FIVE,THREE,14,non-burst
EIGHT,QUEEN,JACK,JACK,JACK,KING,NINE,TEN,FOUR,TEN,14,non-burst
EIGHT,TWO,SIX,KING,EIGHT,TEN,TWO,SEVEN,EIGHT,JACK,16,non-burst
EIGHT,TWO,SIX,KING,EIGHT,TEN,TWO,SEVEN,EIGHT,JACK,9,non-burst
KING,NINE,TEN,FOUR,SIX,FIVE,EIGHT,FIVE,JACK,SEVEN,14,non-burst
KING,NINE,TEN,FOUR,SIX,FIVE,EIGHT,FIVE,JACK,SEVEN,11,non-burst
KING,NINE,TEN,FOUR,SIX,FIVE,EIGHT,FIVE,JACK,SEVEN,12,non-burst
KING,NINE,TEN,FOUR,SIX,FIVE,EIGHT,FIVE,JACK,SEVEN,16,non-burst
KING,NINE,TEN,FOUR,SIX,FIVE,EIGHT,FIVE,JACK,SEVEN,13,non-burst
JACK,SIX,THREE,SIX,SIX,SEVEN,FOUR,SIX,TEN,JACK,9,non-burst
JACK,SIX,THREE,SIX,SIX,SEVEN,FOUR,SIX,TEN,JACK,13,non-burst
JACK,SIX,THREE,SIX,SIX,SEVEN,FOUR,SIX,TEN,JACK,10,non-burst
JACK,SIX,THREE,SIX,SIX,SEVEN,FOUR,SIX,TEN,JACK,14,non-burst
NINE,SIX,FOUR,SEVEN,KING,SEVEN,FOUR,TWO,TEN,THREE,11,non-burst
NINE,SIX,FOUR,SEVEN,KING,SEVEN,FOUR,TWO,TEN,THREE,6,non-burst
NINE,SIX,FOUR,SEVEN,KING,SEVEN,FOUR,TWO,TEN,THREE,9,non-burst
NINE,SIX,FOUR,SEVEN,KING,SEVEN,FOUR,TWO,TEN,THREE,14,non-burst
NINE,SIX,FOUR,SEVEN,KING,SEVEN,FOUR,TWO,TEN,THREE,13,non-burst
JACK,JACK,JACK,ACE,EIGHT,FIVE,KING,SIX,QUEEN,QUEEN,13,non-burst
JACK,JACK,JACK,ACE,EIGHT,FIVE,KING,SIX,QUEEN,QUEEN,16,non-burst
SIX,TEN,JACK,TWO,THREE,QUEEN,SIX,SEVEN,KING,ACE,12,non-burst
SIX,TEN,JACK,TWO,THREE,QUEEN,SIX,SEVEN,KING,ACE,13,non-burst
SIX,TEN,JACK,TWO,THREE,QUEEN,SIX,SEVEN,KING,ACE,13,non-burst
EIGHT,THREE,SIX,ACE,EIGHT,FIVE,FIVE,QUEEN,TWO,SIX,13,non-burst
EIGHT,THREE,SIX,ACE,EIGHT,FIVE,FIVE,QUEEN,TWO,SIX,15,non-burst
EIGHT,THREE,SIX,ACE,EIGHT,FIVE,FIVE,QUEEN,TWO,SIX,8,non-burst
NINE,THREE,TWO,TEN,NINE,KING,TWO,EIGHT,SIX,THREE,12,non-burst
NINE,THREE,TWO,TEN,NINE,KING,TWO,EIGHT,SIX,THREE,10,non-burst
NINE,THREE,TWO,TEN,NINE,KING,TWO,EIGHT,SIX,THREE,16,non-burst
NINE,THREE,TWO,TEN,NINE,KING,TWO,EIGHT,SIX,THREE,9,non-burst
NINE,THREE,TWO,TEN,NINE,KING,TWO,EIGHT,SIX,THREE,16,non-burst
THREE,NINE,THREE,JACK,EIGHT,EIGHT,JACK,FIVE,SIX,ACE,13,non-burst
THREE,NINE,THREE,JACK,EIGHT,EIGHT,JACK,FIVE,SIX,ACE,16,non-burst
THREE,NINE,THREE,JACK,EIGHT,EIGHT,JACK,FIVE,SIX,ACE,15,non-burst
KING,SIX,ACE,TEN,JACK,EIGHT,JACK,THREE,FIVE,FIVE,13,non-burst
KING,SIX,ACE,TEN,JACK,EIGHT,JACK,THREE,FIVE,FIVE,10,non-burst
KING,SIX,ACE,TEN,JACK,EIGHT,JACK,THREE,FIVE,FIVE,12,non-burst
FOUR,SIX,JACK,FIVE,FIVE,SEVEN,KING,QUEEN,TWO,JACK,15,non-burst
FOUR,SIX,JACK,FIVE,FIVE,SEVEN,KING,QUEEN,TWO,JACK,12,non-burst
FOUR,SIX,JACK,FIVE,FIVE,SEVEN,KING,QUEEN,TWO,JACK,13,non-burst
FOUR,SIX,JACK,FIVE,FIVE,SEVEN,KING,QUEEN,TWO,JACK,12,non-burst
EIGHT,FIVE,ACE,TEN,FOUR,EIGHT,TEN,QUEEN,FIVE,TWO,12,non-burst
EIGHT,FIVE,ACE,TEN,FOUR,EIGHT,TEN,QUEEN,FIVE,TWO,14,non-burst
EIGHT,FIVE,ACE,TEN,FOUR,EIGHT,TEN,QUEEN,FIVE,TWO,7,non-burst
SIX,JACK,NINE,JACK,EIGHT,KING,EIGHT,EIGHT,TWO,NINE,16,non-burst
SIX,JACK,NINE,JACK,EIGHT,KING,EIGHT,EIGHT,TWO,NINE,11,non-burst
SIX,QUEEN,NINE,EIGHT,SIX,KING,TEN,QUEEN,JACK,EIGHT,16,non-burst
KING,TEN,SIX,NINE,JACK,EIGHT,NINE,FIVE,FOUR,THREE,15,non-burst
KING,TEN,SIX,NINE,JACK,EIGHT,NINE,FIVE,FOUR,THREE,14,non-burst
KING,TEN,SIX,NINE,JACK,EIGHT,NINE,FIVE,FOUR,THREE,16,non-burst
KING,TEN,SIX,NINE,JACK,EIGHT,NINE,FIVE,FOUR,THREE,7,non-burst
KING,TEN,SIX,NINE,JACK,EIGHT,NINE,FIVE,FOUR,THREE,12,non-burst
ACE,NINE,THREE,TEN,KING,EIGHT,EIGHT,NINE,FOUR,TEN,13,non-burst
ACE,NINE,THREE,TEN,KING,EIGHT,EIGHT,NINE,FOUR,TEN,14,non-burst
SEVEN,SEVEN,ACE,FIVE,TEN,NINE,FIVE,TWO,KING,FOUR,16,non-burst
SEVEN,SEVEN,ACE,FIVE,TEN,NINE,FIVE,TWO,KING,FOUR,14,non-burst
SEVEN,SEVEN,ACE,FIVE,TEN,NINE,FIVE,TWO,KING,FOUR,7,non-burst
SEVEN,SEVEN,ACE,FIVE,TEN,NINE,FIVE,TWO,KING,FOUR,13,non-burst
SEVEN,SEVEN,ACE,FIVE,TEN,NINE,FIVE,TWO,KING,FOUR,14,non-burst
JACK,FOUR,FIVE,THREE,QUEEN,FOUR,JACK,FIVE,KING,NINE,8,non-burst
JACK,FOUR,FIVE,THREE,QUEEN,FOUR,JACK,FIVE,KING,NINE,14,non-burst
JACK,FOUR,FIVE,THREE,QUEEN,FOUR,JACK,FIVE,KING,NINE,15,non-burst
SEVEN,EIGHT,FIVE,JACK,EIGHT,NINE,EIGHT,TEN,KING,SEVEN,15,non-burst
TWO,FOUR,JACK,SIX,KING,ACE,NINE,JACK,JACK,FOUR,16,non-burst
TWO,FOUR,JACK,SIX,KING,ACE,NINE,JACK,JACK,FOUR,14,non-burst
SIX,FOUR,FOUR,QUEEN,SIX,KING,FOUR,ACE,TWO,FIVE,14,non-burst
SIX,FOUR,FOUR,QUEEN,SIX,KING,FOUR,ACE,TWO,FIVE,16,non-burst
SIX,FOUR,FOUR,QUEEN,SIX,KING,FOUR,ACE,TWO,FIVE,15,non-burst
SIX,FOUR,FOUR,QUEEN,SIX,KING,FOUR,ACE,TWO,FIVE,15,non-burst
SIX,FOUR,FOUR,QUEEN,SIX,KING,FOUR,ACE,TWO,FIVE,7,non-burst
SIX,FOUR,FOUR,QUEEN,SIX,KING,FOUR,ACE,TWO,FIVE,16,non-burst
JACK,KING,JACK,ACE,JACK,FOUR,NINE,SEVEN,THREE,QUEEN,14,non-burst
JACK,KING,JACK,ACE,JACK,FOUR,NINE,SEVEN,THREE,QUEEN,16,non-burst
JACK,KING,JACK,ACE,JACK,FOUR,NINE,SEVEN,THREE,QUEEN,13,non-burst
KING,SIX,EIGHT,QUEEN,TEN,FOUR,EIGHT,NINE,JACK,ACE,14,non-burst
ACE,TWO,FOUR,JACK,QUEEN,THREE,THREE,TWO,KING,TEN,14,non-burst
ACE,TWO,FOUR,JACK,QUEEN,THREE,THREE,TWO,KING,TEN,13,non-burst
ACE,TWO,FOUR,JACK,QUEEN,THREE,THREE,TWO,KING,TEN,5,non-burst
ACE,TWO,FOUR,JACK,QUEEN,THREE,THREE,TWO,KING,TEN,15,non-burst
NINE,EIGHT,QUEEN,QUEEN,SIX,EIGHT,FIVE,ACE,EIGHT,FIVE,14,non-burst
NINE,EIGHT,QUEEN,QUEEN,SIX,EIGHT,FIVE,ACE,EIGHT,FIVE,16,non-burst
NINE,EIGHT,QUEEN,QUEEN,SIX,EIGHT,FIVE,ACE,EIGHT,FIVE,13,non-burst
SEVEN,SEVEN,KING,JACK,JACK,NINE,FIVE,TWO,FIVE,EIGHT,7,non-burst
SEVEN,SEVEN,KING,JACK,JACK,NINE,FIVE,TWO,FIVE,EIGHT,16,non-burst
SEVEN,SEVEN,KING,JACK,JACK,NINE,FIVE,TWO,FIVE,EIGHT,13,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,6,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,11,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,13,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,16,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,14,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,12,non-burst
FOUR,SIX,THREE,THREE,FIVE,EIGHT,ACE,THREE,KING,FOUR,14,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,14,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,12,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,15,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,13,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,14,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,12,non-burst
JACK,JACK,SIX,EIGHT,TEN,TWO,TEN,THREE,ACE,THREE,14,non-burst
TWO,SIX,FIVE,JACK,TEN,TWO,SEVEN,TWO,THREE,TEN,15,non-burst
TWO,SIX,FIVE,JACK,TEN,TWO,SEVEN,TWO,THREE,TEN,12,non-burst
TWO,SIX,FIVE,JACK,TEN,TWO,SEVEN,TWO,THREE,TEN,9,non-burst
TWO,SIX,FIVE,JACK,TEN,TWO,SEVEN,TWO,THREE,TEN,13,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,SIX,EIGHT,FOUR,SEVEN,ACE,11,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,SIX,EIGHT,FOUR,SEVEN,ACE,10,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,SIX,EIGHT,FOUR,SEVEN,ACE,15,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,SIX,EIGHT,FOUR,SEVEN,ACE,12,non-burst
QUEEN,JACK,KING,ACE,TWO,QUEEN,THREE,FIVE,THREE,FOUR,12,non-burst
QUEEN,JACK,KING,ACE,TWO,QUEEN,THREE,FIVE,THREE,FOUR,8,non-burst
QUEEN,JACK,KING,ACE,TWO,QUEEN,THREE,FIVE,THREE,FOUR,7,non-burst
QUEEN,JACK,KING,ACE,TWO,QUEEN,THREE,FIVE,THREE,FOUR,15,non-burst
QUEEN,KING,SEVEN,THREE,TEN,TWO,SEVEN,FIVE,EIGHT,SIX,10,non-burst
QUEEN,KING,SEVEN,THREE,TEN,TWO,SEVEN,FIVE,EIGHT,SIX,14,non-burst
QUEEN,KING,SEVEN,THREE,TEN,TWO,SEVEN,FIVE,EIGHT,SIX,12,non-burst
QUEEN,KING,SEVEN,THREE,TEN,TWO,SEVEN,FIVE,EIGHT,SIX,12,non-burst
QUEEN,KING,SEVEN,THREE,TEN,TWO,SEVEN,FIVE,EIGHT,SIX,14,non-burst
SEVEN,TWO,SEVEN,SIX,TEN,SEVEN,FOUR,KING,SEVEN,JACK,13,non-burst
SEVEN,TWO,SEVEN,SIX,TEN,SEVEN,FOUR,KING,SEVEN,JACK,14,non-burst
SIX,NINE,JACK,NINE,TEN,SIX,FOUR,NINE,FOUR,SEVEN,16,non-burst
SIX,NINE,JACK,NINE,TEN,SIX,FOUR,NINE,FOUR,SEVEN,13,non-burst
SIX,NINE,JACK,NINE,TEN,SIX,FOUR,NINE,FOUR,SEVEN,11,non-burst
SEVEN,SIX,EIGHT,FOUR,TWO,TEN,EIGHT,THREE,JACK,TEN,12,non-burst
SEVEN,SIX,EIGHT,FOUR,TWO,TEN,EIGHT,THREE,JACK,TEN,12,non-burst
